area;name;rating;reviews;address;review_rating;review_text;reviewer_name;local_guide;date
Seturan;Fore Coffee - Seturan;4.0;224;6CG5+QG3, Jl. Seturan Raya, Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;Pandan Latte & Butterscotch;{'name': 'Raziiq Z', 'link': 'https://www.google.com/maps/contrib/103247247008393845202?hl=en-US', 'contributor_id': '103247247008393845202', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUQ-EtbCdF09MzAxqQClB7J7j_aq_ZD0ikN1y0jomeyXGxD30U=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 43, 'photos': 119};;3 months ago
Seturan;Fore Coffee - Seturan;4.0;224;6CG5+QG3, Jl. Seturan Raya, Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;JOSSSS;{'name': 'sujaatse for nobody', 'link': 'https://www.google.com/maps/contrib/102506914521111817454?hl=en-US', 'contributor_id': '102506914521111817454', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVluIz7rGQpxbKI6UoNNX4-W9ZsWgbAzojOLl1q14Z3fC8eyg8n=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 1};;a month ago
Seturan;Fore Coffee - Seturan;4.0;224;6CG5+QG3, Jl. Seturan Raya, Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;The best coffee shop in YK city☕️☕️☕️;{'name': 'yoda Pratama', 'link': 'https://www.google.com/maps/contrib/115544878392497488784?hl=en-US', 'contributor_id': '115544878392497488784', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV7v7WYja7Fd73IS3yjIpoCYQLBSGfcTeKTsdoMIqgHwI9P88E=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 23, 'photos': 4};;a year ago
Seturan;Fore Coffee - Seturan;4.0;224;6CG5+QG3, Jl. Seturan Raya, Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;the coffee is quite good;{'name': 'Sony', 'link': 'https://www.google.com/maps/contrib/105789846203335755137?hl=en-US', 'contributor_id': '105789846203335755137', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLHE48Nv6isUqMzhJYT4DtAwc64io-rOdkIAKNljkvfMg5_Fw=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 248, 'photos': 834};;a year ago
Seturan;TEDUH COFFEE;4.6;974;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;Pleasant coffee shop. Located within a nice paddyfield. Outdoor area is spacious;{'name': 'TTHP', 'link': 'https://www.google.com/maps/contrib/113828222971985523410?hl=en-US', 'contributor_id': '113828222971985523410', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJow3iRfQbobW3oh-lQogw-4O3kBltXWfhj24bQ3TSA5yvKHg=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 743, 'photos': 3193};;5 months ago
Seturan;TEDUH COFFEE;4.6;974;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;4.0;"A coffee shop located near Seturan surrounded by rice fields. It's definitely a great option in the city as it's surrounded by rice fields so there are no noises of bustling vehicles. This place has indoors & mostly outdoors. It's definitely comfortable to work, but a cleaner place would make it even better. The staff here are also very friendly & the foods & drinks came out really fast.

As for the coffee, ordered the affogato. Nice espresso taste & paired really well with the ice cream. Foods also taste good, and at an overall reasonable price. Recommend visiting this place.";{'name': 'Sadewa 48', 'link': 'https://www.google.com/maps/contrib/115855204189200453717?hl=en-US', 'contributor_id': '115855204189200453717', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWm0gBGSsrq_hG0KNqIVR5unyijvpr6w16Ub6OcyI-wCP0Q2EKH=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 656, 'photos': 2540};;a year ago
Seturan;TEDUH COFFEE;4.6;974;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;4.0;It's prolly the most convenient coffee shop that I've ever visited. I mean.. just like the name TEDUH, the atmosphere here is so soothing. The combination of the breeze, the trees, and their signature tea, makes the vibe becomes the best. This shop is one of cat-friendly coffee shops in Yogyakarta. There are various menu such as coffee-based, milk-based, and several variants of tea. They also provide heavy meals and some snacks. The prices are reasonable. You can find a free WIFI, toilets, and a praying room here. There are smoking and no-smoking sitting area. There are enough electricity plugs. This shop is suitable for doing some tasks or even just chilling out with your friends. The parking area is guarded by more than one parking man. It can contain many motorcycles and up to 4 cars. Over all, it's a nice place to calm your mind. I highly recommend you to go here in the afternoon when the weather is sunny or partly cloudy;{'name': 'Hairy Yusuf', 'link': 'https://www.google.com/maps/contrib/101747449040864056718?hl=en-US', 'contributor_id': '101747449040864056718', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWfWUzRdC6P1WDYFPc3slTkgx_IOQUscpZ-yOAA4X6IiMTJ1X4=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 569, 'photos': 2140};;3 years ago
Seturan;TEDUH COFFEE;4.6;974;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;"First of all, DEFINETELY WILL BACK because they have cutie cat 😭😭🥲❤️

Just looking around for cafe who have fried banana menu and I just found this.
its perfect place to done your task or just chill with friend.

Teduh Cafe also have Musholla and clean toilet. Their outdoor space is super comfy (+++ also with Nami my girl🐱)

Coffee taste great and fried banana is good.
Baristas also friendly 😽";{'name': 'Icha Afkarina', 'link': 'https://www.google.com/maps/contrib/116547924531461504753?hl=en-US', 'contributor_id': '116547924531461504753', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWEDU7bax-mBAePtP20a1-NWsdPrpGiN_NaAvn9Xz1bgG0ayi0z=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 400, 'photos': 2097};;3 years ago
Seturan;TEDUH COFFEE;4.6;974;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;"It’s a cozy coffee shop.
A great choice to chill or just sit and work.
They have non smoking area (AC Room) and smoking area (in the backside)

The staff is so nice. Easily to see them smiling to customers.

And anytime you leave the shop, they’ll say thank you for all of you. Very kind of them.

I visited this place a few times, dan bakal balik lagi kesini.

Terima kasih";{'name': 'Risa Afifah', 'link': 'https://www.google.com/maps/contrib/113211145013590133087?hl=en-US', 'contributor_id': '113211145013590133087', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXo2TV15zNqXGwxjdUkV2nR363IxBA3eFoQDL-WXVIkyEnI1CRk=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 262, 'photos': 599};;3 years ago
Seturan;TEDUH COFFEE;4.6;974;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;The menu is interesting, there are many drinks to choose from. They have both coffee and non-coffee drinks. The atmosphere is also pleasant: it's calm. A good place for meeting friends and talking.;{'name': 'Anton Kunin', 'link': 'https://www.google.com/maps/contrib/114686645882347809302?hl=en-US', 'contributor_id': '114686645882347809302', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWFpZbUq5dTfB-MDDG9b4E-TQ4aDQACI5m6jFeHdNPcwLW2uD4=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 513, 'photos': 983};;a year ago
Seturan;TEDUH COFFEE;4.6;974;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;"Teduh Coffee offers lovely hot cup of coffee; not just a great vibe for co-working, but also meeting with friends and families. Also with lot of choice for meal and other beverages.";{'name': 'Brian Christian', 'link': 'https://www.google.com/maps/contrib/116663003011064685931?hl=en-US', 'contributor_id': '116663003011064685931', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVPg6L-8apUDGJE_ieViD1hNhJm2CZi_sZxXBpdBe9hYc0pmvx0dQ=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 299, 'photos': 51};;Edited 6 years ago
Seturan;TEDUH COFFEE;4.6;974;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;3.0;I order latte and its standart, then french fries a bit too dry. Wifi is not working, i dont know why many people come for what? The atmosphere kinda help with cats around.;{'name': 'tataa', 'link': 'https://www.google.com/maps/contrib/110087825858666876614?hl=en-US', 'contributor_id': '110087825858666876614', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXLbywHeusaJHt9caNAm0mvcuukQLat3G_s-7X1UFqNOWfiP2Bw=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 25, 'photos': 48};;a year ago
Seturan;Koat Coffee Seturan;4.8;121;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;All good;{'name': 'Kiki Ricky', 'link': 'https://www.google.com/maps/contrib/115602689476023325441?hl=en-US', 'contributor_id': '115602689476023325441', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXgSxqVKbLNL3TNbI9L0yjGJ2Z6a3ruq_jN3yDLHSwa50dkekdj=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 7, 'photos': 10};;a month ago
Seturan;Koat Coffee Seturan;4.8;121;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;So good;{'name': 'Jeon Sya', 'link': 'https://www.google.com/maps/contrib/108325896215204373821?hl=en-US', 'contributor_id': '108325896215204373821', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKK1xIlihq7rXgwAkiuQRBPzvwtxzZYQqNB5UAypTZoj9te3A=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 5, 'photos': 2};;a month ago
Seturan;Koat Coffee Seturan;4.8;121;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;Good experience;{'name': 'Juane Eleonora', 'link': 'https://www.google.com/maps/contrib/106487911816950770035?hl=en-US', 'contributor_id': '106487911816950770035', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWCvF_Mj1ZqhZwB3RHO5LtldwBTodqsVu4_iSKxwGAOA7eWRBw=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0};;a month ago
Seturan;Koat Coffee Seturan;4.8;121;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;great;{'name': 'IVAN SURYO WAHYU WICAKSONO -', 'link': 'https://www.google.com/maps/contrib/102569367575420777491?hl=en-US', 'contributor_id': '102569367575420777491', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocK4qA53D2tZUniTDayCrJF6CWnoqAk6mWm1J43kuxZMvSVqfg=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 0};;a month ago
Seturan;Koat Coffee Seturan;4.8;121;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;good service;{'name': 'Erika Febriyanti', 'link': 'https://www.google.com/maps/contrib/115077686759457276332?hl=en-US', 'contributor_id': '115077686759457276332', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJMdOu5Fvi81q4bZUDngxSH8amvcpMFB9mOpXFM_cb-yJVMGA=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0};;a month ago
Seturan;Koat Coffee Seturan;4.8;121;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;good places;{'name': 'Hadiid Nebula', 'link': 'https://www.google.com/maps/contrib/101024734021230309108?hl=en-US', 'contributor_id': '101024734021230309108', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIIn1adV3me_OVguzRzcMpcV0dUOr0liqlgcoWQKaM4VpKBmA=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 2};;a month ago
Seturan;Koat Coffee Seturan;4.8;121;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;nice👌🏻👌🏻👌🏻;{'name': 'Rifqii Rifqii', 'link': 'https://www.google.com/maps/contrib/116375874974100616136?hl=en-US', 'contributor_id': '116375874974100616136', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJJ5Pe5xnSz13ZHI3aR1UKDkNAVGierAapMw79SjBHG-9BuWQ=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0};;a month ago
Seturan;Koat Coffee Seturan;4.8;121;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;4.0;coffee shop 24 jam yg rekomen untuk nugas, tempatnya luas tapi bener2 crowded, penuh sm anak nugas, untuk minumannya worth it si sesuai sama hargaa, tempatnya juga bagus, parkirnya luas, dan pelayanannya juga ramah bangettttt, selalu gercep kalo ada yg sudah selesai pasti langsung dibersihkn dan diberesin, tempat parkirnya juga luas.;{'name': 'Gita Putri Lestari', 'link': 'https://www.google.com/maps/contrib/101224782452535011686?hl=en-US', 'contributor_id': '101224782452535011686', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJrnNUTFl9Ns767MoX1KszqAbFYDNqbYb9lXRPP8OykaOBMeMg=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 65, 'photos': 176};;3 weeks ago
Seturan;BR Coffee;4.5;449;Jl. Seturan Raya No.15, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;4.0;"A decent WFC option with fast wi-fi, comfortable seating, good service and a mostly-peaceful atmosphere.

Coffee was pretty good, with a nice selection of options on the menu.

Food was quite disappointing - we ordered fries with sausage which was a bit of a letdown for 32K IDR. Hopefully the other food options are better but we didn't dare to spend any more money on food here.

The staff also rarely seemed to be at the counter, and instead were often just chilling in the back room, which made it a bit frustrating whenever we wanted to order more drinks.

Another notable potential downside is that the cafe is quite small and quiet, so the noise from the staff using the blender etc. is very noticeable.

Nevertheless, a generally decent choice for WFC. Cozier than a lot of alternatives in the area, but has a few areas for improvement.";{'name': 'Bebek', 'link': 'https://www.google.com/maps/contrib/113170000079446204881?hl=en-US', 'contributor_id': '113170000079446204881', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWhwdsCmzfUZ1k2Cd3BQT3VINUf_EnhRRWiRjcV4aUuzKYTR3hY=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 49, 'photos': 94};;a month ago
Seturan;BR Coffee;4.5;449;Jl. Seturan Raya No.15, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;I have tried many coworking space-themed cafes in Yogyakarta, but none of them satisfy my needs until I found BR Coffee. Most cafes here are heavily visited with smokers, which as a non-smoker I prefer a designated area and this cafe has it. The couch seat was comfy to support my 8-9 hrs work. I am quite tall myself, so I prefer not to slouch during work, hence the adequate height of the table is required and this cafe had it. While I prefer white and bright lighting, the café's light was not too dim. There was a chatty couple sitting next to me, but as long as you brought your headphones, even the loudest noises won't bother you. The wifi was swift. The café's music selection was good (majorly bossanova genre). There is a praying room for Muslims adjacent to the entrance of Budi Mulia school. I ordered dine-in choco frappe (10/10), fish & chips (7.5/10, fish tasted a bit soggy but passable, the chips were great), and had a take-way creme brulé (9/10). When I arrived there at 10, the waiter was & the computer was not 100% ready to serve (including the food menu). Whether you order dine in or take out, I believe the speed of service could have taken some improvement. But it was okay, it's just a small let down. Nevertheless I would visit this place again and highly recommend it to anyone.;{'name': 'Feisal Dirgantara', 'link': 'https://www.google.com/maps/contrib/113079832274418754271?hl=en-US', 'contributor_id': '113079832274418754271', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUtqUreLA7jqtYT4b4XWYiCSPeYxfb7RzVEfX7vbHmyxbRSux0=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 24, 'photos': 134};;a year ago
Seturan;BR Coffee;4.5;449;Jl. Seturan Raya No.15, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;Very cozy place. Good vibes and excellent service. Love they match with strawberry 🍓🍵;{'name': 'Aleja Suecia', 'link': 'https://www.google.com/maps/contrib/103520688888371848521?hl=en-US', 'contributor_id': '103520688888371848521', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjX7QdEHw9tK98_t_bRzX6hDdwSsi7wxZkVm25fBF-bi-yHmxdyd=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 20, 'photos': 57};;4 weeks ago
Seturan;BR Coffee;4.5;449;Jl. Seturan Raya No.15, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;"I love the atmosphere of this place  I have very nothslagic memories of this place cause I myself used to be a student at the  school next door and I remember very clearly of my mother waiting as I played with my friends and having fun the board game selection is pretty great there's alot and the food is really good I enjoyed the food alot I would highly recommend hanging out with some friends here overall everything here is really good and the memories I made will be cherished for ever.

Thank you BR coffee
-sabina

Also I know the owner's kid (im friends w her)";{'name': 'Sabina Hermawan', 'link': 'https://www.google.com/maps/contrib/116719728896498779228?hl=en-US', 'contributor_id': '116719728896498779228', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXI_TzRu2wZzIzKF4rMgjn0Ig8mwQHiehWHshO2OjuFHblAHaCz=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 4, 'photos': 0};;6 months ago
Seturan;BR Coffee;4.5;449;Jl. Seturan Raya No.15, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;4.0;This place is cozy, it has AC. The foods and drinks are good, rather pricey. Wifi is fast, good for study group.;{'name': 'Jeje Resa', 'link': 'https://www.google.com/maps/contrib/109754665158791781089?hl=en-US', 'contributor_id': '109754665158791781089', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWv0v00qVa6tigiHsa2CFe_MO4u0uHaP51sxXKlJu0vAbU_8PtL=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 31, 'photos': 40};;7 years ago
Seturan;BR Coffee;4.5;449;Jl. Seturan Raya No.15, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;1.0;"Arrived here at 8.20 and ordered 2 coffees nothing else). There was no one in the front desk so we had to use the bell to call the barista who was I don’t know where at the back. When she came she took our very simple order (2 coffees) and then she just went back to the back of the place and shut the door - didn’t even turn on the coffee maker! She just left!  I thought okay maybe she’s gone to the toilet or something and will be back in no time. After waiting for a full 20 minutes I had to go back and ring the bell again and she came and I asked her where is our order? only then she actually started making the coffees which took her another 10 minutes. I don’t understand, she took my order and then left for like 20 minutes and came back only when I told her like hey are you going to make my order? We spent a grand total of 45 minutes just for 2 take away coffees. That’s a first!
Needless to say I won’t be coming back. Also the coffee was flat and cold. I’m sorry but I had to be honest!";{'name': 'Valentina Bestani', 'link': 'https://www.google.com/maps/contrib/102627602585167340557?hl=en-US', 'contributor_id': '102627602585167340557', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXBUuN85P0HE70dv2lmr-X6XFzMd9PYyFXpf9ocYYPq-suh_057RA=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 131, 'photos': 251};;8 months ago
Seturan;BR Coffee;4.5;449;Jl. Seturan Raya No.15, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;Nice concept. Great place to hang out with your besties.;{'name': 'Cak Nu', 'link': 'https://www.google.com/maps/contrib/114365626249742778810?hl=en-US', 'contributor_id': '114365626249742778810', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVK4GJFXS1_grdSmhhi4wVmy-mi0wlakeD-Hv7t-Z0DNShH-O38eg=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 120, 'photos': 612};;7 years ago
Seturan;BR Coffee;4.5;449;Jl. Seturan Raya No.15, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;Bit pricy than ur usual coffee place but the atmosphere is great and the food is pretty good. I would recommend it if you like quiet places for work or just wanna have a good brunch.;{'name': 'Furan', 'link': 'https://www.google.com/maps/contrib/107519538353214648797?hl=en-US', 'contributor_id': '107519538353214648797', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLQAByfj1vEK10Ed2Q5gy90lP5jy72EUKuta56MlL8si3IVjak=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 26, 'photos': 27};;a year ago
Seturan;Koat Kopi Seturan;4.4;505;6CF5+FPJ, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;4.0;Nice vibe - open air with peaceful padi field right out. Staff was friendly, but simple food or snack takes up to 40 minutes to get prepared. Free Wi-Fi, spacious parking lot, and comfy chairs. Coffee was okay.;{'name': 'Daniel', 'link': 'https://www.google.com/maps/contrib/108535088959947816396?hl=en-US', 'contributor_id': '108535088959947816396', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLP2Sz-jv_kCBdQ4hU8H2RrW4nKsUkDQ6wlU_tvSxYqwBJssVXr=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 751, 'photos': 3376};;Edited 2 years ago
Seturan;Koat Kopi Seturan;4.4;505;6CF5+FPJ, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;"Visited the cafe on 25 Dec evening of Christmas. Introduced by nephew on a cafe beside rice padi field.
Parking was spacious with parking attendance guiding the traffic.
The young staff was friendly in welcoming us...love their smiles & yound spirit! There are lots of spaces field by university students...awesome youngster😃.";{'name': 'Mustafa Zainudin', 'link': 'https://www.google.com/maps/contrib/117377713823646502834?hl=en-US', 'contributor_id': '117377713823646502834', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXKEBcH2V3nss7XyEr6vyxNrnzq_ouzl-wnxGt6ksjmyCeOUqIRTw=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 289, 'photos': 1872};;a year ago
Seturan;Koat Kopi Seturan;4.4;505;6CF5+FPJ, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;1.0;Unfortunately the service rather disappointing, some ignorant guy cut the queue and gets to be served first by the cashier and im sure the cashier saw me first in the queue, i have no idea if there is an associated relation between the guy and the workers, but i think its ethically wrong so i left before even i ordered anything.;{'name': 'Faza Raihan', 'link': 'https://www.google.com/maps/contrib/108183580021919421787?hl=en-US', 'contributor_id': '108183580021919421787', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWizhJvKltDJlbbKZf7nNs-aPCgJhSvQjCU0HvVcbkFlmb3hqE2=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 23, 'photos': 36};;a year ago
Seturan;Koat Kopi Seturan;4.4;505;6CF5+FPJ, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;"The coffee is good ans affordable.
18K and you get a good coffee.
That should be the standard.";{'name': 'Alberto Riolly', 'link': 'https://www.google.com/maps/contrib/102596277949337750213?hl=en-US', 'contributor_id': '102596277949337750213', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU1pnfygYrmoqD8MGw_WNWaa7P3aWJdch6iAxlZmfNKAvhuX3je=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 121, 'photos': 378};;10 months ago
Seturan;Koat Kopi Seturan;4.4;505;6CF5+FPJ, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;love this place, the bakso bakar is good. comfortable working place.;{'name': 'nindyas', 'link': 'https://www.google.com/maps/contrib/117632808661482315248?hl=en-US', 'contributor_id': '117632808661482315248', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVA8iDcDGySTmO_nfGKu5apKF9gY_fZEah6Y9OyVb4YPW11rcb-=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 52, 'photos': 72};;a year ago
Seturan;Koat Kopi Seturan;4.4;505;6CF5+FPJ, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;There's something for everyone. The AC area is cool enough. Good job.;{'name': 'Dalih Sembiring', 'link': 'https://www.google.com/maps/contrib/110459250802010877161?hl=en-US', 'contributor_id': '110459250802010877161', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUYNfqSthsix7gOd1awKe3zeqdv3c1ou3CuKucUOfYFMjsrpnxg=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 23, 'photos': 16};;2 years ago
Seturan;Koat Kopi Seturan;4.4;505;6CF5+FPJ, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;This place is so comforting, and you can enjoy the sunset in the middle of rice fields;{'name': 'Maya Lingga', 'link': 'https://www.google.com/maps/contrib/112937878972923068537?hl=en-US', 'contributor_id': '112937878972923068537', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKHjX8sxhhzHoZVpGPC8BjKTh76svdK31gpT0LNwMKSqHvNwg=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 1};;Edited 2 years ago
Seturan;Koat Kopi Seturan;4.4;505;6CF5+FPJ, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;Nice;{'name': 'Muammad Nurul Mubin', 'link': 'https://www.google.com/maps/contrib/115627512038453794695?hl=en-US', 'contributor_id': '115627512038453794695', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXAEhmbtcLiPVJN6kbgiJpfJQcWezzpyMUJuxkMUd1e7S2vMPaJ=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 7, 'photos': 2};;a month ago
Seturan;Tiny Town Coffee and Space;5.0;32;Jl. Seturan Raya No.12, Kledokan, Caturtunggal, Kec. Depok, Yogyakarta, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;cool;{'name': 'dwinita saftarina', 'link': 'https://www.google.com/maps/contrib/102551905248607096644?hl=en-US', 'contributor_id': '102551905248607096644', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXBqXspm2XUt2Ldo3HPJcweKU2IZcc7P4SXbM7fGVuD5CoGiWA=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 4, 'photos': 0};;5 months ago
